canonical_well_id,parameter_canonical,last_measurement_date,is_active,reason_if_inactive,n_measurements_total,n_measurements_last_5y,coverage_note
נד_פז_סיירים_4,CHROMIUM AS CR,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,"CIS 1,2 DICHLOROETHYLENE",2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,COBALT AS CO,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,COPPER AS CU,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,Dibromochloro methane  ,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,dibromomethane,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,"DICHLOROBENZEN 1,4",2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,Dichlorodifluoromethane,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,"DICHLOROETHANE1,2",2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,"DICHLOROETHYLENE 1,1",2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,ETHYLENE DI BROMIDE,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,IRON TOTAL AS FE,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,LEAD AS PB,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,MAGNESIUM AS MG,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,MANGANESE TOTAL AS MN,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,Methylene chloride ,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,MONOCHLOROBENZENE,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,NAPTHALENE,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,NICKEL AS NI,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,NITRATE AS NO3,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,POTASSIUM AS K,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,SELENIUM AS SE,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,SODIUM AS NA,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,STYRENE,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,SULFATE AS SO4,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,TETRACHLORO ETHYLENE,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,"TRANS-1,2 DICHLOROETHYLENE",2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,Tribromomethane,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,"TRICHLORO ETHANE 1,1,1",2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,TRICHLORO ETHYLENE,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,Trichlorofluoromethane,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,VINYL CHLORIDE,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_4,ZINC AS ZN,2021-04-20,true,,1,0,No recent measurements
נד_פז_סיירים_5,overall,,false,no_measurements,0,0,No measurements found
נד_פז_צבר_3,BENZENE,2013-04-30,false,closed,9,0,No recent measurements
נד_פז_צבר_3,DISSOLVED OXYGEN AS O2,2013-04-30,false,closed,8,0,No recent measurements
נד_פז_צבר_3,ETHYL BENZENE,2013-04-30,false,closed,9,0,No recent measurements
נד_פז_צבר_3, MTBE,2013-04-30,false,closed,9,0,No recent measurements
נד_פז_צבר_3,TOLUENE,2013-04-30,false,closed,9,0,No recent measurements
נד_פז_צבר_3,XYLENE,2013-04-30,false,closed,9,0,No recent measurements
נד_פז_צבר_4,BENZENE,2018-12-03,false,closed,15,0,No recent measurements
נד_פז_צבר_4,DISSOLVED OXYGEN AS O2,2018-12-03,false,closed,11,0,No recent measurements
נד_פז_צבר_4,ETHYL BENZENE,2018-12-03,false,closed,15,0,No recent measurements
נד_פז_צבר_4, MTBE,2018-12-03,false,closed,15,0,No recent measurements
נד_פז_צבר_4,TOLUENE,2018-12-03,false,closed,15,0,No recent measurements
נד_פז_צבר_4,XYLENE,2018-12-03,false,closed,15,0,No recent measurements
נד_פז_צבר_5,BENZENE,2022-02-15,false,closed,21,2,Only 2 measurements in 5y window
נד_פז_צבר_5,DISSOLVED OXYGEN AS O2,2022-02-15,false,closed,17,2,Only 2 measurements in 5y window
נד_פז_צבר_5,ETHYL BENZENE,2022-02-15,false,closed,21,2,Only 2 measurements in 5y window
נד_פז_צבר_5, MTBE,2022-02-15,false,closed,21,2,Only 2 measurements in 5y window
נד_פז_צבר_5,TOLUENE,2022-02-15,false,closed,21,2,Only 2 measurements in 5y window
נד_פז_צבר_5,XYLENE,2022-02-15,false,closed,20,2,Only 2 measurements in 5y window
נד_פז_קריית_שרת_1,BENZENE,2020-12-09,false,closed,8,0,No recent measurements
נד_פז_קריית_שרת_1,DISSOLVED OXYGEN AS O2,2020-12-09,false,closed,8,0,No recent measurements
נד_פז_קריית_שרת_1,ETHYL BENZENE,2020-12-09,false,closed,8,0,No recent measurements
נד_פז_קריית_שרת_1, MTBE,2020-12-09,false,closed,8,0,No recent measurements
נד_פז_קריית_שרת_1,TOLUENE,2020-12-09,false,closed,8,0,No recent measurements
נד_פז_קריית_שרת_1,XYLENE,2020-12-09,false,closed,8,0,No recent measurements
נת_אלביט_חולון_1,"1,1-dichloroethane",2016-03-10,false,closed,3,0,No recent measurements
נת_אלביט_חולון_1,"DICHLOROETHANE1,2",2016-11-15,false,closed,4,0,No recent measurements
נת_אלביט_חולון_1,"DICHLOROETHYLENE 1,1",2018-03-14,false,closed,8,0,No recent measurements
נת_אלביט_חולון_1, MTBE,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,TETRACHLORO ETHYLENE,2018-03-14,false,closed,7,0,No recent measurements
נת_אלביט_חולון_1,Trichloroethane,2015-08-11,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,TRICHLORO ETHYLENE,2018-03-14,false,closed,8,0,No recent measurements
נת_אלביט_חולון_1,VINYL CHLORIDE,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,"1,2,3-trichloropropane",2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,"1,3,5 TRIMETHYLBENZENE",2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,ARSENIC AS AS,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,BARIUM AS BA,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,BENZENE,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,BORON AS B,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,bromochloromethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,Bromo dichloromethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,CADMIUM AS CD,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,CALCIUM AS CA,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,CARBON TETRACHLORIDE,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,Chloroethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,CHLOROFORM,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,Chloromethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,CHROMIUM AS CR,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,"CIS 1,2 DICHLOROETHYLENE",2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,COBALT AS CO,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,COPPER AS CU,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,DISSOLVED OXYGEN AS O2,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,ETHYL BENZENE,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,IRON TOTAL AS FE,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,LEAD AS PB,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,MAGNESIUM AS MG,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,MANGANESE TOTAL AS MN,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,NAPTHALENE,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,NICKEL AS NI,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,POTASSIUM AS K,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,SODIUM AS NA,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,STRONTIUM AS SR,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,TOLUENE,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,"TRANS-1,2 DICHLOROETHYLENE",2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,Tribromomethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,"TRICHLORO ETHANE 1,1,1",2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,Trichlorofluoromethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,XYLENE,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_1,ZINC AS ZN,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_1,"1,1,2-trichloroethane",2017-03-26,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,"1,1-dichloroethane",2016-03-10,false,closed,3,0,No recent measurements
נת_אלביט_חולון_2,"DICHLOROETHYLENE 1,1",2016-03-10,false,closed,3,0,No recent measurements
נת_אלביט_חולון_2, MTBE,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_2,TETRACHLORO ETHYLENE,2016-03-10,false,closed,3,0,No recent measurements
נת_אלביט_חולון_2,TRICHLORO ETHYLENE,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_2,VINYL CHLORIDE,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_2,"1,2,3-trichloropropane",2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,"1,3,5 TRIMETHYLBENZENE",2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,ARSENIC AS AS,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,BARIUM AS BA,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_2,BENZENE,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,BORON AS B,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_2,bromochloromethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,Bromo dichloromethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,CADMIUM AS CD,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,CALCIUM AS CA,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,CARBON TETRACHLORIDE,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,Chloroethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,CHLOROFORM,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_2,Chloromethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,CHROMIUM AS CR,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_2,"CIS 1,2 DICHLOROETHYLENE",2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_2,COBALT AS CO,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,COPPER AS CU,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_2,"DICHLOROETHANE1,2",2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,DISSOLVED OXYGEN AS O2,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,ETHYL BENZENE,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,IRON TOTAL AS FE,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_2,LEAD AS PB,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,MAGNESIUM AS MG,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,MANGANESE TOTAL AS MN,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_2,NAPTHALENE,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,NICKEL AS NI,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_2,POTASSIUM AS K,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,SODIUM AS NA,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,STRONTIUM AS SR,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,TOLUENE,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,"TRANS-1,2 DICHLOROETHYLENE",2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,Tribromomethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,Trichloroethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,"TRICHLORO ETHANE 1,1,1",2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,Trichlorofluoromethane,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,XYLENE,2016-03-10,false,closed,1,0,No recent measurements
נת_אלביט_חולון_2,ZINC AS ZN,2016-03-10,false,closed,2,0,No recent measurements
נת_אלביט_חולון_3,"1,1-dichloroethane",2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,"1,4 DIOXANE",2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,BICARBONATE AS HCO3,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,BROMIDE AS BR,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,CALCIUM AS CA,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,CHLORIDE AS CL,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,CHLOROFORM,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,"CIS 1,2 DICHLOROETHYLENE",2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,"DICHLOROETHYLENE 1,1",2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,MAGNESIUM AS MG,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,NITRATE AS NO3,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,POTASSIUM AS K,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,SODIUM AS NA,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,SULFATE AS SO4,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,TETRACHLORO ETHYLENE,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,"TRANS-1,2 DICHLOROETHYLENE",2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,TRICHLORO ETHYLENE,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_3,VINYL CHLORIDE,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,"1,1-dichloroethane",2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,"1,4 DIOXANE",2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,BICARBONATE AS HCO3,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,BROMIDE AS BR,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,CALCIUM AS CA,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,CHLORIDE AS CL,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,CHLOROFORM,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,"CIS 1,2 DICHLOROETHYLENE",2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,"DICHLOROETHYLENE 1,1",2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,MAGNESIUM AS MG,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,NITRATE AS NO3,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,POTASSIUM AS K,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,SODIUM AS NA,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,SULFATE AS SO4,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,TETRACHLORO ETHYLENE,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,"TRANS-1,2 DICHLOROETHYLENE",2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,TRICHLORO ETHYLENE,2017-11-29,false,closed,1,0,No recent measurements
נת_אלביט_חולון_4,VINYL CHLORIDE,2017-11-29,false,closed,1,0,No recent measurements
נת_ארן__מטל_חולון,"1,1,2-trichloroethane",2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"1,1-dichloroethane",2024-11-18,true,,11,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"1,2,4 TRIMETHYLBENZENE",2024-11-18,true,,9,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"1,2-Dibromomethane",2011-08-25,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,ARSENIC AS AS,2023-08-13,true,,8,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון,BARIUM AS BA,2023-08-13,true,,10,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון,BENZENE,2024-11-18,true,,10,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,BORON AS B,2023-08-13,true,,10,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון,CADMIUM AS CD,2023-08-13,true,,8,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון,CARBON TETRACHLORIDE,2024-11-18,true,,9,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,CHLOROFORM,2024-11-18,true,,11,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,CHROMIUM AS CR,2023-08-13,true,,10,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון,"CIS 1,2 DICHLOROETHYLENE",2024-11-18,true,,11,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,COBALT AS CO,2023-08-13,true,,8,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון,COPPER AS CU,2023-08-13,true,,9,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון,"DICHLOROETHANE1,2",2024-11-18,true,,9,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"DICHLOROETHYLENE 1,1",2024-11-18,true,,11,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,ETHYL BENZENE,2024-11-18,true,,9,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,LEAD AS PB,2023-08-13,true,,8,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון,MANGANESE TOTAL AS MN,2023-08-13,true,,10,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון, MTBE,2024-11-18,true,,10,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,NAPTHALENE,2024-11-18,true,,10,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,NICKEL AS NI,2023-08-13,true,,9,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון,TETRACHLORO ETHYLENE,2024-11-18,true,,11,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,TOLUENE,2024-11-18,true,,10,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"TRANS-1,2 DICHLOROETHYLENE",2024-11-18,true,,11,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"TRICHLORO ETHANE 1,1,1",2024-11-18,true,,9,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,TRICHLORO ETHYLENE,2024-11-18,true,,11,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,VINYL CHLORIDE,2024-11-18,true,,11,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,XYLENE,2024-11-18,true,,10,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"1,1,1,2-tetrachloroethane",2016-07-19,true,,3,0,No recent measurements
נת_ארן__מטל_חולון,"1,1,2,2-tetrachloroethane",2016-07-19,true,,3,0,No recent measurements
נת_ארן__מטל_חולון,"1,1-Dichloropropane",2011-08-25,true,,1,0,No recent measurements
נת_ארן__מטל_חולון,"1,2,3-trichlorobenzene",2024-11-18,true,,8,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"1,2,3-trichloropropane",2024-11-18,true,,6,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"1,2,4-trichlorobenzene",2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"1,2-dibromo-3-chloropropane",2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"1,2-dichloropropane",2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"1,3,5 TRIMETHYLBENZENE",2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"1,3-dichlorobenzene",2024-11-18,true,,8,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"1,3-dichloropropane",2015-07-12,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,"1,3-Dichloropropene (e) CIS",2015-07-12,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,"1,3-Dichloropropene (z) TRANS",2015-07-12,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,"2,2-dichloropropane",2015-07-12,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,2-chlorotoluene,2016-07-19,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,4-chlorotoluene,2016-07-19,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,bromochloromethane,2016-07-19,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,Bromo dichloromethane,2016-07-19,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,Chloroethane,2024-11-18,true,,8,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,Chloromethane,2024-11-18,true,,6,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,Dibromochloro methane  ,2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,dibromomethane,2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,"DICHLOROBENZEN 1,4",2024-11-18,true,,6,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,Dichlorodifluoromethane,2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,FERROUS IRON DISSOLVED AS FE,2011-08-25,true,,1,0,No recent measurements
נת_ארן__מטל_חולון,isopropylbenzene,2015-07-12,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,Methylene chloride ,2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,MONOCHLOROBENZENE,2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,n-Butyl benzene,2017-06-18,true,,3,0,No recent measurements
נת_ארן__מטל_חולון,n-propylbenzene,2017-06-18,true,,3,0,No recent measurements
נת_ארן__מטל_חולון,o-Xylene ,2017-06-18,true,,3,0,No recent measurements
נת_ארן__מטל_חולון,p-isopropyl toluene,2015-07-12,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,p-xylene,2015-07-12,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,sec-butylbenzene,2015-07-12,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,SELENIUM AS SE,2023-08-13,true,,5,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון,STYRENE,2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,tert-butylbenzene,2015-07-12,true,,2,0,No recent measurements
נת_ארן__מטל_חולון,Tribromomethane,2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,Trichlorofluoromethane,2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,DISSOLVED OXYGEN AS O2,2022-06-15,true,,8,1,Only 1 measurements in 5y window
נת_ארן__מטל_חולון,ETHYLENE DI BROMIDE,2024-11-18,true,,7,3,Only 3 measurements in 5y window
נת_ארן__מטל_חולון,IRON TOTAL AS FE,2023-08-13,true,,8,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון,STRONTIUM AS SR,2023-08-13,true,,5,1,Only 1 measurements in 5y window
נת_ארן__מטל_חולון,ZINC AS ZN,2023-08-13,true,,8,2,Only 2 measurements in 5y window
נת_ארן__מטל_חולון,"1,4 DIOXANE",2026-02-10,true,,3,1,Only 1 measurements in 5y window
נת_ארן__מטל_חולון,BICARBONATE AS HCO3,2026-02-10,true,,5,4,Only 4 measurements in 5y window
נת_ארן__מטל_חולון,BROMIDE AS BR,2026-02-10,true,,5,4,Only 4 measurements in 5y window
נת_ארן__מטל_חולון,CALCIUM AS CA,2026-02-10,true,,5,4,Only 4 measurements in 5y window
נת_ארן__מטל_חולון,CHLORIDE AS CL,2026-02-10,true,,5,4,Only 4 measurements in 5y window
נת_ארן__מטל_חולון,MAGNESIUM AS MG,2026-02-10,true,,5,4,Only 4 measurements in 5y window
נת_ארן__מטל_חולון,NITRATE AS NO3,2026-02-10,true,,5,4,Only 4 measurements in 5y window
נת_ארן__מטל_חולון,POTASSIUM AS K,2026-02-10,true,,5,4,Only 4 measurements in 5y window
נת_ארן__מטל_חולון,SODIUM AS NA,2026-02-10,true,,5,4,Only 4 measurements in 5y window
נת_ארן__מטל_חולון,SULFATE AS SO4,2026-02-10,true,,5,4,Only 4 measurements in 5y window
נת_ארן__מטל_חולון,TOTAL NITROGREN  AS N,2026-02-10,true,,2,2,Only 2 measurements in 5y window
נת_ארן_מטל_חולון_1,"1,1,2-trichloroethane",2024-11-18,true,,8,3,Only 3 measurements in 5y window
נת_ארן_מטל_חולון_1,"1,1-dichloroethane",2024-11-18,true,,12,3,Only 3 measurements in 5y window
נת_ארן_מטל_חולון_1,"1,2,4 TRIMETHYLBENZENE",2024-11-18,true,,10,3,Only 3 measurements in 5y window
נת_ארן_מטל_חולון_1,"1,2-Dibromomethane",2011-08-25,true,,2,0,No recent measurements
נת_ארן_מטל_חולון_1,ARSENIC AS AS,2023-08-13,true,,9,2,Only 2 measurements in 5y window
נת_ארן_מטל_חולון_1,BARIUM AS BA,2023-08-13,true,,11,2,Only 2 measurements in 5y window
נת_ארן_מטל_חולון_1,BENZENE,2024-11-18,true,,11,3,Only 3 measurements in 5y window
נת_ארן_מטל_חולון_1,BORON AS B,2023-08-13,true,,11,2,Only 2 measurements in 5y window
נת_ארן_מטל_חולון_1,CADMIUM AS CD,2023-08-13,true,,9,2,Only 2 measurements in 5y window
