canonical_well_id,original_well_name,well_type,zone_scope_source,parameter_canonical,parameter_original,unit_original,unit_standardized,dws_value,result_value,result_date,result_qualifier,source_file,source_row_or_page
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,Dichlorodifluoromethane,Dichlorodifluoromethane,microgr/L,µg/L,,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",microgr/L,µg/L,4.0,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",microgr/L,µg/L,10.0,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,ETHYL BENZENE,ETHYL BENZENE,microgr/L,µg/L,300.0,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,ETHYLENE DI BROMIDE,ETHYLENE DI BROMIDE,microgr/L,µg/L,0.05,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,isopropylbenzene,isopropylbenzene,microgr/L,µg/L,,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,Methylene chloride ,Methylene chloride,microgr/L,µg/L,,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,MONOCHLOROBENZENE,MONOCHLOROBENZENE,microgr/L,µg/L,100.0,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial, MTBE,MTBE,microgr/L,µg/L,40.0,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,o-Xylene ,o-Xylene,microgr/L,µg/L,,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,microgr/L,µg/L,10.0,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,TOLUENE,TOLUENE,microgr/L,µg/L,700.0,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",microgr/L,µg/L,50.0,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,Tribromomethane,Tribromomethane,microgr/L,µg/L,,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"TRICHLORO ETHANE 1,1,1","TRICHLORO ETHANE 1,1,1",microgr/L,µg/L,200.0,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,microgr/L,µg/L,7.5,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,microgr/L,µg/L,7.5,1.7,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,Trichlorofluoromethane,Trichlorofluoromethane,microgr/L,µg/L,,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,VINYL CHLORIDE,VINYL CHLORIDE,microgr/L,µg/L,0.5,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,XYLENE,XYLENE,microgr/L,µg/L,500.0,0.0,2015-12-03,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"1,1,2-trichloroethane","1,1,2-trichloroethane",microgr/L,µg/L,5.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"1,1-dichloroethane","1,1-dichloroethane",microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"1,2,3-trichlorobenzene","1,2,3-trichlorobenzene",microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"1,2,3-trichloropropane","1,2,3-trichloropropane",microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"1,2,4-trichlorobenzene","1,2,4-trichlorobenzene",microgr/L,µg/L,70.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"1,2-dibromo-3-chloropropane","1,2-dibromo-3-chloropropane",microgr/L,µg/L,0.3,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"1,2-dichloropropane","1,2-dichloropropane",microgr/L,µg/L,5.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"1,3,5 TRIMETHYLBENZENE","1,3,5 TRIMETHYLBENZENE",microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"1,3-dichlorobenzene","1,3-dichlorobenzene",microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"1,4 DIOXANE","1,4 DIOXANE",microgr/L,µg/L,3.0,0.7,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,ARSENIC AS AS,ARSENIC AS AS,microgr/L,µg/L,10.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,BARIUM AS BA,BARIUM AS BA,microgr/L,µg/L,1000.0,156.325,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,BENZENE,BENZENE,microgr/L,µg/L,5.0,1.0,2023-01-12,<,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,BICARBONATE AS HCO3,BICARBONATE AS HCO3,MG/L,µg/L,,293.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,BORON AS B,BORON AS B,MG/L,µg/L,1.0,0.085,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,BROMIDE AS BR,BROMIDE AS BR,MG/L,µg/L,,0.346,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,CADMIUM AS CD,CADMIUM AS CD,microgr/L,µg/L,5.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,CALCIUM AS CA,CALCIUM AS CA,MG/L,µg/L,80.0,92.086,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,microgr/L,µg/L,4.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,CHLORIDE AS CL,CHLORIDE AS CL,MG/L,µg/L,400.0,109.064,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,Chloroethane,Chloroethane,microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,CHLOROFORM,CHLOROFORM,microgr/L,µg/L,80.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,Chloromethane,Chloromethane,microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,CHROMIUM AS CR,CHROMIUM AS CR,microgr/L,µg/L,50.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",microgr/L,µg/L,50.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,COBALT AS CO,COBALT AS CO,microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,COPPER AS CU,COPPER AS CU,microgr/L,µg/L,1400.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,Dibromochloro methane  ,Dibromochloro methane,microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,dibromomethane,dibromomethane,microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"DICHLOROBENZEN 1,4","DICHLOROBENZEN 1,4",microgr/L,µg/L,75.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,Dichlorodifluoromethane,Dichlorodifluoromethane,microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",microgr/L,µg/L,4.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",microgr/L,µg/L,10.0,1.116,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,ETHYL BENZENE,ETHYL BENZENE,microgr/L,µg/L,300.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,ETHYLENE DI BROMIDE,ETHYLENE DI BROMIDE,microgr/L,µg/L,0.05,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,IRON TOTAL AS FE,IRON TOTAL AS FE,microgr/L,µg/L,1000.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,LEAD AS PB,LEAD AS PB,microgr/L,µg/L,10.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,MAGNESIUM AS MG,MAGNESIUM AS MG,MG/L,µg/L,150.0,31.182,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,MANGANESE TOTAL AS MN,MANGANESE TOTAL AS MN,microgr/L,µg/L,200.0,13.329,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,Methylene chloride ,Methylene chloride,microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,MONOCHLOROBENZENE,MONOCHLOROBENZENE,microgr/L,µg/L,100.0,1.0,2023-01-12,<,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial, MTBE,MTBE,microgr/L,µg/L,40.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,NAPTHALENE,NAPTHALENE,microgr/L,µg/L,10.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,NICKEL AS NI,NICKEL AS NI,microgr/L,µg/L,20.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,NITRATE AS NO3,NITRATE AS NO3,MG/L,µg/L,70.0,37.849,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,PHOSPHATES AS PO4,PHOSPHATES AS PO4,MG/L,µg/L,,2.941,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,POTASSIUM AS K,POTASSIUM AS K,MG/L,µg/L,,7.696,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,SELENIUM AS SE,SELENIUM AS SE,microgr/L,µg/L,10.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,SODIUM AS NA,SODIUM AS NA,MG/L,µg/L,,65.576,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,STYRENE,STYRENE,microgr/L,µg/L,50.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,SULFATE AS SO4,SULFATE AS SO4,MG/L,µg/L,250.0,53.726,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,microgr/L,µg/L,10.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,TOLUENE,TOLUENE,microgr/L,µg/L,700.0,1.0,2023-01-12,<,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,TOTAL NITROGREN  AS N,TOTAL NITROGREN  AS N,MG/L,µg/L,,10.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",microgr/L,µg/L,50.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,Tribromomethane,Tribromomethane,microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,"TRICHLORO ETHANE 1,1,1","TRICHLORO ETHANE 1,1,1",microgr/L,µg/L,200.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,microgr/L,µg/L,7.5,10.479,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,Trichlorofluoromethane,Trichlorofluoromethane,microgr/L,µg/L,,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,VINYL CHLORIDE,VINYL CHLORIDE,microgr/L,µg/L,0.5,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,XYLENE,XYLENE,microgr/L,µg/L,500.0,0.0,2023-01-12,=,Holon_current_monitoring_2024,
נת_חולון_6,נת חולון 6,industrial_monitoring,Holon_main_industrial,ZINC AS ZN,ZINC AS ZN,microgr/L,µg/L,5000.0,25.0,2023-01-12,<,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,ARSENIC AS AS,ARSENIC AS AS,microgr/L,µg/L,10.0,1.0,2010-04-28,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,BARIUM AS BA,BARIUM AS BA,microgr/L,µg/L,1000.0,115.681,2010-04-28,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,BORON AS B,BORON AS B,MG/L,µg/L,1.0,0.13,2010-04-28,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,CHROMIUM AS CR,CHROMIUM AS CR,microgr/L,µg/L,50.0,9.45,2010-04-28,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,COPPER AS CU,COPPER AS CU,microgr/L,µg/L,1400.0,1.81,2010-04-28,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,LEAD AS PB,LEAD AS PB,microgr/L,µg/L,10.0,0.825,2010-04-28,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,MANGANESE TOTAL AS MN,MANGANESE TOTAL AS MN,microgr/L,µg/L,200.0,94.11,2010-04-28,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,NICKEL AS NI,NICKEL AS NI,microgr/L,µg/L,20.0,1.84,2010-04-28,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,SELENIUM AS SE,SELENIUM AS SE,microgr/L,µg/L,10.0,0.0,2010-04-28,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"1,1,1,2-tetrachloroethane","1,1,1,2-tetrachloroethane",microgr/L,µg/L,,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"1,1,2,2-tetrachloroethane","1,1,2,2-tetrachloroethane",microgr/L,µg/L,,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"1,1,2-trichloroethane","1,1,2-trichloroethane",microgr/L,µg/L,5.0,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"1,1-dichloroethane","1,1-dichloroethane",microgr/L,µg/L,,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",microgr/L,µg/L,,2.0,2010-06-23,<,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,ARSENIC AS AS,ARSENIC AS AS,microgr/L,µg/L,10.0,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,BARIUM AS BA,BARIUM AS BA,microgr/L,µg/L,1000.0,113.156,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,BENZENE,BENZENE,microgr/L,µg/L,5.0,1.0,2010-06-23,<,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,BORON AS B,BORON AS B,MG/L,µg/L,1.0,0.15,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,bromochloromethane,bromochloromethane,microgr/L,µg/L,,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,Bromo dichloromethane,Bromo dichloromethane,microgr/L,µg/L,,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,CARBON TETRACHLORIDE,CARBON TETRACHLORIDE,microgr/L,µg/L,4.0,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,Chloroethane,Chloroethane,microgr/L,µg/L,,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,CHLOROFORM,CHLOROFORM,microgr/L,µg/L,80.0,2.0,2010-06-23,<,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,Chloromethane,Chloromethane,microgr/L,µg/L,,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,CHROMIUM AS CR,CHROMIUM AS CR,microgr/L,µg/L,50.0,11.19,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"CIS 1,2 DICHLOROETHYLENE","CIS 1,2 DICHLOROETHYLENE",microgr/L,µg/L,50.0,1.0,2010-06-23,<,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,COPPER AS CU,COPPER AS CU,microgr/L,µg/L,1400.0,1.48,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"DICHLOROETHANE1,2","DICHLOROETHANE1,2",microgr/L,µg/L,4.0,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"DICHLOROETHYLENE 1,1","DICHLOROETHYLENE 1,1",microgr/L,µg/L,10.0,3.74,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,LEAD AS PB,LEAD AS PB,microgr/L,µg/L,10.0,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,MANGANESE TOTAL AS MN,MANGANESE TOTAL AS MN,microgr/L,µg/L,200.0,45.93,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial, MTBE,MTBE,microgr/L,µg/L,40.0,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,NAPTHALENE,NAPTHALENE,microgr/L,µg/L,10.0,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,NICKEL AS NI,NICKEL AS NI,microgr/L,µg/L,20.0,1.96,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,SELENIUM AS SE,SELENIUM AS SE,microgr/L,µg/L,10.0,1.36,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,TETRACHLORO ETHYLENE,TETRACHLORO ETHYLENE,microgr/L,µg/L,10.0,2.0,2010-06-23,<,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,TOLUENE,TOLUENE,microgr/L,µg/L,700.0,2.0,2010-06-23,<,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"TRANS-1,2 DICHLOROETHYLENE","TRANS-1,2 DICHLOROETHYLENE",microgr/L,µg/L,50.0,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,Tribromomethane,Tribromomethane,microgr/L,µg/L,,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"TRICHLORO ETHANE 1,1,1","TRICHLORO ETHANE 1,1,1",microgr/L,µg/L,200.0,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,TRICHLORO ETHYLENE,TRICHLORO ETHYLENE,microgr/L,µg/L,7.5,83.85,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,Trichlorofluoromethane,Trichlorofluoromethane,microgr/L,µg/L,,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,VINYL CHLORIDE,VINYL CHLORIDE,microgr/L,µg/L,0.5,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,XYLENE,XYLENE,microgr/L,µg/L,500.0,0.0,2010-06-23,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"1,1,2-trichloroethane","1,1,2-trichloroethane",microgr/L,µg/L,5.0,0.0,2010-11-30,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"1,1-dichloroethane","1,1-dichloroethane",microgr/L,µg/L,,2.0,2010-11-30,<,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"1,2,4 TRIMETHYLBENZENE","1,2,4 TRIMETHYLBENZENE",microgr/L,µg/L,,0.0,2010-11-30,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,"1,2-Dibromomethane","1,2-Dibromomethane",microgr/L,µg/L,,0.0,2010-11-30,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,ARSENIC AS AS,ARSENIC AS AS,microgr/L,µg/L,10.0,0.549,2010-11-30,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,BARIUM AS BA,BARIUM AS BA,microgr/L,µg/L,1000.0,113.526,2010-11-30,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,BENZENE,BENZENE,microgr/L,µg/L,5.0,0.0,2010-11-30,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,BORON AS B,BORON AS B,MG/L,µg/L,1.0,0.137,2010-11-30,=,Holon_current_monitoring_2024,
נת_חולון_12,נת חולון 12,industrial_monitoring,Holon_main_industrial,CADMIUM AS CD,CADMIUM AS CD,microgr/L,µg/L,5.0,0.0,2010-11-30,=,Holon_current_monitoring_2024,
