canonical_well_id,parameter_canonical,mann_kendall_z,mann_kendall_p,snr,soft_trigger_met,trend_classification,n_measurements,time_span_years,notes
נד_דלק_מובילי_גוש_דן_2,DISSOLVED OXYGEN AS O2,0.244949,0.806496,0.730752,0,STABLE,5,5.0,
נד_דלק_מובילי_גוש_דן_2,ETHYL BENZENE,-1.01058,0.312216,0.812163,0,STABLE,5,5.0,
נד_דלק_מובילי_גוש_דן_2,FIELD ELECTRICAL CONDUCTIVITY,1.71464,0.0864107,0.93152,0,STABLE,5,5.0,
נד_דלק_מובילי_גוש_דן_2,PH MEASURED  IN FIELD,0.0,1.0,0.336154,0,STABLE,5,5.0,
נד_דלק_מובילי_גוש_דן_2,REDOX,0.0,1.0,0.684926,0,STABLE,5,5.0,
נד_דלק_מובילי_גוש_דן_2,TEMPERATURE CENTIGRADE,0.0,1.0,0.0,0,NONE,3,5.0,Low measurement count
נד_דלק_מובילי_גוש_דן_2,TOLUENE,-1.01058,0.312216,0.98191,0,STABLE,5,5.0,
נד_דלק_מובילי_גוש_דן_2,TURBIDITY NTU,0.244949,0.806496,1.21258,0,STABLE,5,5.0,
נד_דלק_מובילי_גוש_דן_2,XYLENE,-1.01058,0.312216,0.971638,0,STABLE,5,5.0,
נד_דלק_מרכבות_האש_1, MTBE,-0.808224,0.418962,0.695888,0,STABLE,10,5.0,
נד_דלק_מרכבות_האש_1,BENZENE,-1.19004,0.23403,0.768695,0,STABLE,10,5.0,
נד_דלק_מרכבות_האש_1,DISSOLVED OXYGEN AS O2,1.67726,0.0934925,1.225,0,INCREASING,9,5.0,
נד_דלק_מרכבות_האש_1,ETHYL BENZENE,-1.79001,0.073452,1.25471,0,DECREASING,10,5.0,
נד_דלק_מרכבות_האש_1,FIELD ELECTRICAL CONDUCTIVITY,-0.178885,0.858028,0.33786,0,STABLE,10,5.0,
נד_דלק_מרכבות_האש_1,PH MEASURED  IN FIELD,-0.357771,0.720515,0.0485503,0,NONE,10,5.0,
נד_דלק_מרכבות_האש_1,REDOX,0.178885,0.858028,0.13664,0,NONE,10,5.0,
נד_דלק_מרכבות_האש_1,TEMPERATURE CENTIGRADE,0.0,1.0,0.212362,0,NONE,9,5.0,
נד_דלק_מרכבות_האש_1,TOLUENE,-1.27625,0.201868,0.905304,0,STABLE,10,5.0,
נד_דלק_מרכבות_האש_1,TURBIDITY NTU,0.808224,0.418962,1.04303,0,STABLE,10,5.0,
נד_דלק_מרכבות_האש_1,Tertiary Butyl Alcohol,-1.1272,0.259656,0.983374,0,STABLE,6,5.0,
נד_דלק_מרכבות_האש_1,XYLENE,-1.95543,0.0505326,0.799788,0,STABLE,10,5.0,
נד_דלק_מרכבות_האש_2, MTBE,-0.901127,0.367521,0.393226,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_2,BENZENE,0.0,1.0,0.87555,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_2,DISSOLVED OXYGEN AS O2,1.1272,0.259656,0.848628,0,STABLE,6,5.0,
נד_דלק_מרכבות_האש_2,ETHYL BENZENE,0.455733,0.648582,0.843513,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_2,FIELD ELECTRICAL CONDUCTIVITY,0.0,1.0,0.361245,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_2,PH MEASURED  IN FIELD,-2.40301,0.0162609,1.20168,0,DECREASING,7,5.0,
נד_דלק_מרכבות_האש_2,REDOX,0.0,1.0,0.210594,0,NONE,7,5.0,
נד_דלק_מרכבות_האש_2,TEMPERATURE CENTIGRADE,-0.375735,0.707114,0.102661,0,NONE,6,5.0,
נד_דלק_מרכבות_האש_2,TOLUENE,-0.614779,0.538701,0.905648,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_2,TURBIDITY NTU,1.2015,0.229556,1.02248,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_2,Tertiary Butyl Alcohol,0.375735,0.707114,0.269052,0,NONE,6,5.0,
נד_דלק_מרכבות_האש_2,XYLENE,0.0,1.0,0.0370807,0,NONE,7,5.0,
נד_דלק_מרכבות_האש_3, MTBE,0.0,1.0,0.729942,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_3,BENZENE,-0.759555,0.447521,1.28108,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_3,DISSOLVED OXYGEN AS O2,1.2015,0.229556,1.30969,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_3,ETHYL BENZENE,-0.614779,0.538701,1.42058,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_3,FIELD ELECTRICAL CONDUCTIVITY,1.50188,0.133128,1.27615,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_3,PH MEASURED  IN FIELD,-2.104,0.0353782,1.27286,0,DECREASING,6,5.0,
נד_דלק_מרכבות_האש_3,REDOX,0.300376,0.763891,0.296182,0,NONE,7,5.0,
נד_דלק_מרכבות_האש_3,TEMPERATURE CENTIGRADE,0.0,1.0,0.2394,0,NONE,6,5.0,
נד_דלק_מרכבות_האש_3,TOLUENE,-0.614779,0.538701,1.03426,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_3,TURBIDITY NTU,0.300376,0.763891,0.923383,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_3,Tertiary Butyl Alcohol,-0.573819,0.56609,0.884973,0,STABLE,6,5.0,
נד_דלק_מרכבות_האש_3,XYLENE,-0.455733,0.648582,1.08651,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_4, MTBE,0.0,1.0,0.016868,0,NONE,7,5.0,
נד_דלק_מרכבות_האש_4,BENZENE,0.759555,0.447521,0.849355,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_4,DISSOLVED OXYGEN AS O2,1.2015,0.229556,1.21352,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_4,ETHYL BENZENE,-1.09769,0.272341,1.1227,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_4,FIELD ELECTRICAL CONDUCTIVITY,0.600751,0.548006,0.7549,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_4,PH MEASURED  IN FIELD,-1.3672,0.171563,1.3035,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_4,REDOX,0.901127,0.367521,0.617094,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_4,TEMPERATURE CENTIGRADE,-0.375735,0.707114,0.0728035,0,NONE,6,5.0,
נד_דלק_מרכבות_האש_4,TOLUENE,-0.759555,0.447521,0.608031,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_4,TURBIDITY NTU,0.151911,0.879257,1.11026,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_4,Tertiary Butyl Alcohol,-0.375735,0.707114,0.596486,0,STABLE,6,5.0,
נד_דלק_מרכבות_האש_4,XYLENE,-1.09769,0.272341,1.02592,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_5, MTBE,-1.71464,0.0864107,1.55014,0,DECREASING,5,5.0,
נד_דלק_מרכבות_האש_5,BENZENE,-0.505291,0.613354,0.39064,0,STABLE,5,5.0,
נד_דלק_מרכבות_האש_5,DISSOLVED OXYGEN AS O2,1.51587,0.129551,1.0481,0,STABLE,5,5.0,
נד_דלק_מרכבות_האש_5,ETHYL BENZENE,-0.505291,0.613354,0.134171,0,NONE,5,5.0,
נד_דלק_מרכבות_האש_5,FIELD ELECTRICAL CONDUCTIVITY,-0.734847,0.462433,0.623059,0,STABLE,5,5.0,
נד_דלק_מרכבות_האש_5,PH MEASURED  IN FIELD,-1.1094,0.267257,0.589256,0,STABLE,5,5.0,
נד_דלק_מרכבות_האש_5,REDOX,0.734847,0.462433,0.0568624,0,NONE,5,5.0,
נד_דלק_מרכבות_האש_5,TEMPERATURE CENTIGRADE,0.339683,0.734095,0.564149,0,STABLE,4,5.0,Low measurement count
נד_דלק_מרכבות_האש_5,TOLUENE,-0.505291,0.613354,0.533761,0,STABLE,5,5.0,
נד_דלק_מרכבות_האש_5,TURBIDITY NTU,-0.244949,0.806496,0.700945,0,STABLE,5,5.0,
נד_דלק_מרכבות_האש_5,Tertiary Butyl Alcohol,-0.339683,0.734095,1.09821,0,STABLE,4,5.0,Low measurement count
נד_דלק_מרכבות_האש_5,XYLENE,-0.505291,0.613354,0.551012,0,STABLE,5,5.0,
נד_דלק_מרכבות_האש_6, MTBE,0.0,1.0,0.526189,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_6,BENZENE,-0.952661,0.340762,1.09033,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_6,DISSOLVED OXYGEN AS O2,0.901127,0.367521,0.952695,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_6,ETHYL BENZENE,-0.952661,0.340762,1.1313,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_6,FIELD ELECTRICAL CONDUCTIVITY,0.0,1.0,0.390416,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_6,PH MEASURED  IN FIELD,-1.97484,0.0482861,1.5143,0,DECREASING,7,5.0,
נד_דלק_מרכבות_האש_6,REDOX,2.10263,0.0354981,1.10055,0,INCREASING,7,5.0,
נד_דלק_מרכבות_האש_6,TEMPERATURE CENTIGRADE,0.0,1.0,0.443237,0,STABLE,6,5.0,
נד_דלק_מרכבות_האש_6,TOLUENE,-0.952661,0.340762,1.41634,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_6,TURBIDITY NTU,0.300376,0.763891,1.27583,0,STABLE,7,5.0,
נד_דלק_מרכבות_האש_6,Tertiary Butyl Alcohol,0.0,1.0,0.759788,0,STABLE,6,5.0,
נד_דלק_מרכבות_האש_6,XYLENE,-0.614779,0.538701,0.966616,0,STABLE,7,5.0,
נד_דן_חולון_1, MTBE,0.0,1.0,3.92523e-16,0,NONE,5,5.0,
נד_דן_חולון_1,BENZENE,-1.1094,0.267257,1.14164,0,STABLE,5,5.0,
נד_דן_חולון_1,DISSOLVED OXYGEN AS O2,0.0,1.0,0.334355,0,STABLE,5,5.0,
נד_דן_חולון_1,ETHYL BENZENE,,,0.0,0,NONE,5,5.0,
נד_דן_חולון_1,FIELD ELECTRICAL CONDUCTIVITY,-0.244949,0.806496,0.672173,0,STABLE,5,5.0,
נד_דן_חולון_1,PH MEASURED  IN FIELD,-1.71464,0.0864107,1.57225,0,DECREASING,5,5.0,
נד_דן_חולון_1,REDOX,0.0,1.0,0.185307,0,NONE,5,5.0,
נד_דן_חולון_1,TEMPERATURE CENTIGRADE,0.339683,0.734095,1.14272,0,STABLE,4,5.0,Low measurement count
נד_דן_חולון_1,TOLUENE,,,0.0,0,NONE,5,5.0,
נד_דן_חולון_1,TURBIDITY NTU,0.244949,0.806496,1.3912,0,STABLE,5,5.0,
נד_דן_חולון_1,XYLENE,1.06066,0.288844,0.745356,0,STABLE,5,5.0,
נד_דן_חולון_2, MTBE,-0.722315,0.470101,0.333333,0,STABLE,4,5.0,Low measurement count
נד_דן_חולון_2,BENZENE,,,0.0,0,NONE,4,5.0,Low measurement count
נד_דן_חולון_2,DISSOLVED OXYGEN AS O2,0.339683,0.734095,1.50778,0,STABLE,4,5.0,Low measurement count
נד_דן_חולון_2,ETHYL BENZENE,,,0.0,0,NONE,4,5.0,Low measurement count
נד_דן_חולון_2,FIELD ELECTRICAL CONDUCTIVITY,0.0,1.0,0.168383,0,NONE,4,5.0,Low measurement count
נד_דן_חולון_2,PH MEASURED  IN FIELD,-0.339683,0.734095,0.818069,0,STABLE,4,5.0,Low measurement count
נד_דן_חולון_2,REDOX,1.01905,0.30818,1.6462,0,STABLE,4,5.0,Low measurement count
נד_דן_חולון_2,TEMPERATURE CENTIGRADE,-0.339683,0.734095,0.253879,0,NONE,4,5.0,Low measurement count
נד_דן_חולון_2,TOLUENE,,,0.0,0,NONE,4,5.0,Low measurement count
נד_דן_חולון_2,TURBIDITY NTU,1.01905,0.30818,1.68821,0,STABLE,4,5.0,Low measurement count
נד_דן_חולון_2,XYLENE,,,0.0,0,NONE,4,5.0,Low measurement count
נד_המרכבה_ק2, MTBE,,,0.0,0,INCREASING,2,5.0,Low measurement count
נד_המרכבה_ק2,BENZENE,,,0.0,0,STABLE,2,5.0,Low measurement count
נד_המרכבה_ק2,DISSOLVED OXYGEN AS O2,,,0.0,0,DECREASING,2,5.0,Low measurement count
נד_המרכבה_ק2,ETHYL BENZENE,,,0.0,0,STABLE,2,5.0,Low measurement count
נד_המרכבה_ק2,FIELD ELECTRICAL CONDUCTIVITY,,,0.0,0,STABLE,2,5.0,Low measurement count
נד_המרכבה_ק2,PH MEASURED  IN FIELD,,,0.0,0,NONE,2,5.0,Low measurement count
נד_המרכבה_ק2,REDOX,,,0.0,0,NONE,2,5.0,Low measurement count
נד_המרכבה_ק2,TEMPERATURE CENTIGRADE,,,0.0,0,INCREASING,2,5.0,Low measurement count
נד_המרכבה_ק2,TOLUENE,,,0.0,0,STABLE,2,5.0,Low measurement count
נד_המרכבה_ק2,TURBIDITY NTU,,,0.0,0,DECREASING,2,5.0,Low measurement count
נד_המרכבה_ק2,XYLENE,,,0.0,0,STABLE,2,5.0,Low measurement count
נד_המרכבה_ק3, MTBE,-1.04447,0.29627,0.0,0,NONE,3,5.0,Low measurement count
נד_המרכבה_ק3,BENZENE,-1.04447,0.29627,0.0,0,NONE,3,5.0,Low measurement count
נד_המרכבה_ק3,DISSOLVED OXYGEN AS O2,1.04447,0.29627,0.0,0,NONE,3,5.0,Low measurement count
נד_המרכבה_ק3,ETHYL BENZENE,-1.04447,0.29627,0.0,0,NONE,3,5.0,Low measurement count
נד_המרכבה_ק3,FIELD ELECTRICAL CONDUCTIVITY,,,0.0,0,INCREASING,2,5.0,Low measurement count
נד_המרכבה_ק3,PH MEASURED  IN FIELD,0.0,1.0,0.0,0,NONE,3,5.0,Low measurement count
נד_המרכבה_ק3,REDOX,-1.04447,0.29627,0.0,0,NONE,3,5.0,Low measurement count
נד_המרכבה_ק3,TEMPERATURE CENTIGRADE,0.0,1.0,0.0,0,NONE,3,5.0,Low measurement count
נד_המרכבה_ק3,TOLUENE,-1.04447,0.29627,0.0,0,NONE,3,5.0,Low measurement count
נד_המרכבה_ק3,TURBIDITY NTU,,,0.0,0,STABLE,2,5.0,Low measurement count
נד_המרכבה_ק3,XYLENE,-1.04447,0.29627,0.0,0,NONE,3,5.0,Low measurement count
נד_טן_חולון_1, MTBE,-1.1272,0.259656,0.812799,0,STABLE,6,5.0,
נד_טן_חולון_1,BENZENE,-2.104,0.0353782,0.953491,0,DECREASING,6,5.0,
נד_טן_חולון_1,DISSOLVED OXYGEN AS O2,2.104,0.0353782,1.45064,0,INCREASING,6,5.0,
נד_טן_חולון_1,ETHYL BENZENE,-1.72146,0.0851679,1.01565,0,DECREASING,6,5.0,
נד_טן_חולון_1,FIELD ELECTRICAL CONDUCTIVITY,-1.50294,0.132855,1.0277,0,STABLE,6,5.0,
נד_טן_חולון_1,PH MEASURED  IN FIELD,0.0,1.0,0.263752,0,NONE,6,5.0,
נד_טן_חולון_1,REDOX,0.375735,0.707114,0.524658,0,STABLE,6,5.0,
נד_טן_חולון_1,TEMPERATURE CENTIGRADE,-1.01905,0.30818,0.569976,0,STABLE,4,5.0,Low measurement count
נד_טן_חולון_1,TOLUENE,-0.956365,0.338888,0.97565,0,STABLE,6,5.0,
נד_טן_חולון_1,TURBIDITY NTU,2.21481,0.0267728,1.47564,0,INCREASING,6,5.0,
נד_טן_חולון_1,XYLENE,-1.87867,0.0602892,0.96405,0,STABLE,6,5.0,
נד_נובר_מרכבה, MTBE,,,0.0,0,DECREASING,1,5.0,Low measurement count
נד_נובר_מרכבה,BENZENE,,,0.0,0,NONE,1,5.0,Low measurement count
נד_נובר_מרכבה,DISSOLVED OXYGEN AS O2,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_נובר_מרכבה,ETHYL BENZENE,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_נובר_מרכבה,FIELD ELECTRICAL CONDUCTIVITY,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_נובר_מרכבה,PH MEASURED  IN FIELD,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_נובר_מרכבה,REDOX,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_נובר_מרכבה,TEMPERATURE CENTIGRADE,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_נובר_מרכבה,TOLUENE,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_נובר_מרכבה,TURBIDITY NTU,,,0.0,0,NONE,1,5.0,Low measurement count
נד_נובר_מרכבה,XYLENE,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_סונול_המלאכה_מ-1, MTBE,0.289683,0.772059,0.227965,0,NONE,8,5.0,
נד_סונול_המלאכה_מ-1,BENZENE,0.0,1.0,0.661438,0,STABLE,7,5.0,
נד_סונול_המלאכה_מ-1,DISSOLVED OXYGEN AS O2,0.375735,0.707114,0.350252,0,STABLE,6,5.0,
נד_סונול_המלאכה_מ-1,ETHYL BENZENE,0.0,1.0,0.617679,0,STABLE,8,5.0,
נד_סונול_המלאכה_מ-1,FIELD ELECTRICAL CONDUCTIVITY,0.0,1.0,0.269662,0,NONE,6,5.0,
נד_סונול_המלאכה_מ-1,LEAD AS PB,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_סונול_המלאכה_מ-1,NAPTHALENE,,,0.0,0,STABLE,2,5.0,Low measurement count
נד_סונול_המלאכה_מ-1,PH MEASURED  IN FIELD,-0.375735,0.707114,1.35794,0,STABLE,6,5.0,
נד_סונול_המלאכה_מ-1,REDOX,1.1272,0.259656,0.917622,0,STABLE,6,5.0,
נד_סונול_המלאכה_מ-1,TEMPERATURE CENTIGRADE,-0.244949,0.806496,0.830455,0,STABLE,5,5.0,
נד_סונול_המלאכה_מ-1,TOLUENE,1.27343,0.202866,0.378012,0,STABLE,8,5.0,
נד_סונול_המלאכה_מ-1,TURBIDITY NTU,0.0,1.0,0.700209,0,STABLE,6,5.0,
נד_סונול_המלאכה_מ-1,XYLENE,0.376969,0.706197,0.72305,0,STABLE,8,5.0,
נד_סונול_המלאכה_ק-1, MTBE,0.0,1.0,0.684881,0,STABLE,9,5.0,
נד_סונול_המלאכה_ק-1,BENZENE,-0.289683,0.772059,0.173479,0,NONE,9,5.0,
נד_סונול_המלאכה_ק-1,CHLOROFORM,,,0.0,0,STABLE,2,5.0,Low measurement count
נד_סונול_המלאכה_ק-1,"DICHLOROETHYLENE 1,1",,,0.0,0,NONE,2,5.0,Low measurement count
נד_סונול_המלאכה_ק-1,DISSOLVED OXYGEN AS O2,2.27866,0.0226871,1.26158,0,INCREASING,7,5.0,
נד_סונול_המלאכה_ק-1,ETHYL BENZENE,0.231973,0.816559,0.680639,0,STABLE,9,5.0,
נד_סונול_המלאכה_ק-1,FIELD ELECTRICAL CONDUCTIVITY,0.0,1.0,0.0582355,0,NONE,7,5.0,
נד_סונול_המלאכה_ק-1,LEAD AS PB,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_סונול_המלאכה_ק-1,NAPTHALENE,,,0.0,0,STABLE,2,5.0,Low measurement count
נד_סונול_המלאכה_ק-1,PH MEASURED  IN FIELD,-1.50188,0.133128,1.74191,0,STABLE,7,5.0,
נד_סונול_המלאכה_ק-1,REDOX,0.300376,0.763891,1.01899,0,STABLE,7,5.0,
נד_סונול_המלאכה_ק-1,TEMPERATURE CENTIGRADE,0.0,1.0,0.225717,0,NONE,6,5.0,
נד_סונול_המלאכה_ק-1,TETRACHLORO ETHYLENE,,,0.0,0,STABLE,2,5.0,Low measurement count
נד_סונול_המלאכה_ק-1,TOLUENE,1.20499,0.228207,0.531974,0,STABLE,9,5.0,
נד_סונול_המלאכה_ק-1,"TRICHLORO ETHANE 1,1,1",,,0.0,0,STABLE,2,5.0,Low measurement count
נד_סונול_המלאכה_ק-1,TRICHLORO ETHYLENE,,,0.0,0,STABLE,2,5.0,Low measurement count
נד_סונול_המלאכה_ק-1,TURBIDITY NTU,-1.06338,0.287611,0.987455,0,STABLE,7,5.0,
נד_סונול_המלאכה_ק-1,XYLENE,0.105409,0.916051,0.813679,0,STABLE,9,5.0,
נד_סונול_מרכבה_1, MTBE,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_סונול_מרכבה_1,BENZENE,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_סונול_מרכבה_1,ETHYL BENZENE,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_סונול_מרכבה_1,TOLUENE,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_סונול_מרכבה_1,XYLENE,,,0.0,0,STABLE,1,5.0,Low measurement count
נד_סונול_משמר_השבעה_3, MTBE,-0.784063,0.433003,1.11672,0,STABLE,7,5.0,
נד_סונול_משמר_השבעה_3,BENZENE,-0.635107,0.525358,0.741182,0,STABLE,7,5.0,
נד_סונול_משמר_השבעה_3,DISSOLVED OXYGEN AS O2,-0.600751,0.548006,1.39703,0,STABLE,7,5.0,
נד_סונול_משמר_השבעה_3,ETHYL BENZENE,0.0,1.0,0.175566,0,NONE,7,5.0,
נד_סונול_משמר_השבעה_3,FIELD ELECTRICAL CONDUCTIVITY,-0.300376,0.763891,0.579951,0,STABLE,7,5.0,
נד_סונול_משמר_השבעה_3,PH MEASURED  IN FIELD,-0.600751,0.548006,0.854745,0,STABLE,7,5.0,
נד_סונול_משמר_השבעה_3,REDOX,-2.40301,0.0162609,1.60784,0,DECREASING,7,5.0,
נד_סונול_משמר_השבעה_3,TEMPERATURE CENTIGRADE,1.80225,0.0715054,0.597022,0,STABLE,7,5.0,
נד_סונול_משמר_השבעה_3,TOLUENE,0.0,1.0,0.15457,0,NONE,7,5.0,
נד_סונול_משמר_השבעה_3,TURBIDITY NTU,0.300376,0.763891,0.724315,0,STABLE,7,5.0,
נד_סונול_משמר_השבעה_3,XYLENE,-0.151911,0.879257,0.586337,0,STABLE,7,5.0,
נד_סונול_משמר_השבעה_4, MTBE,-0.411113,0.68099,0.50025,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_4,BENZENE,-0.411113,0.68099,0.50025,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_4,DISSOLVED OXYGEN AS O2,0.191273,0.848312,0.381222,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_4,ETHYL BENZENE,0.0,1.0,0.153661,0,NONE,6,5.0,
נד_סונול_משמר_השבעה_4,FIELD ELECTRICAL CONDUCTIVITY,-1.1272,0.259656,0.593043,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_4,PH MEASURED  IN FIELD,-2.25441,0.0241705,1.40639,0,DECREASING,6,5.0,
נד_סונול_משמר_השבעה_4,REDOX,0.375735,0.707114,0.196226,0,NONE,6,5.0,
נד_סונול_משמר_השבעה_4,TEMPERATURE CENTIGRADE,0.751469,0.45237,0.272466,0,NONE,6,5.0,
נד_סונול_משמר_השבעה_4,TOLUENE,0.0,1.0,0.63088,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_4,TURBIDITY NTU,0.0,1.0,0.801574,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_4,XYLENE,0.0,1.0,0.0538362,0,NONE,6,5.0,
נד_סונול_משמר_השבעה_5, MTBE,0.375735,0.707114,0.936999,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_5,BENZENE,-0.411113,0.68099,0.50025,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_5,DISSOLVED OXYGEN AS O2,0.0,1.0,0.0,0,NONE,6,5.0,
נד_סונול_משמר_השבעה_5,ETHYL BENZENE,-0.411113,0.68099,0.470152,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_5,FIELD ELECTRICAL CONDUCTIVITY,-0.751469,0.45237,0.149243,0,NONE,6,5.0,
נד_סונול_משמר_השבעה_5,PH MEASURED  IN FIELD,-0.956365,0.338888,1.1602,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_5,REDOX,-1.50294,0.132855,0.610045,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_5,TEMPERATURE CENTIGRADE,1.1272,0.259656,0.506692,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_5,TOLUENE,0.0,1.0,0.0,0,NONE,6,5.0,
נד_סונול_משמר_השבעה_5,TURBIDITY NTU,-0.751469,0.45237,1.06984,0,STABLE,6,5.0,
נד_סונול_משמר_השבעה_5,XYLENE,0.0,1.0,0.104879,0,NONE,6,5.0,
נד_פז_סיירים_1, MTBE,1.25327,0.210108,0.0194103,0,NONE,9,5.0,
נד_פז_סיירים_1,BENZENE,1.7381,0.0821938,0.88114,0,STABLE,9,5.0,
נד_פז_סיירים_1,DISSOLVED OXYGEN AS O2,-0.7298,0.465512,0.183153,0,NONE,9,5.0,
נד_פז_סיירים_1,ETHYL BENZENE,-2.02778,0.0425828,0.762917,0,DECREASING,9,5.0,
נד_פז_סיירים_1,FIELD ELECTRICAL CONDUCTIVITY,-1.56386,0.117851,1.11557,0,STABLE,9,5.0,
נד_פז_סיירים_1,PH MEASURED  IN FIELD,-2.1032,0.0354479,0.870996,0,DECREASING,8,5.0,
נד_פז_סיירים_1,REDOX,1.77237,0.0763327,0.615858,0,STABLE,9,5.0,
נד_פז_סיירים_1,TEMPERATURE CENTIGRADE,-0.938315,0.348083,0.845426,0,STABLE,9,5.0,
נד_פז_סיירים_1,TOLUENE,-0.968246,0.332922,0.75,0,STABLE,9,5.0,
נד_פז_סיירים_1,TURBIDITY NTU,0.61859,0.536187,0.00184957,0,NONE,8,5.0,
נד_פז_סיירים_1,Tertiary Butyl Alcohol,,,0.0,0,STABLE,2,5.0,Low measurement count
נד_פז_סיירים_1,XYLENE,-2.02778,0.0425828,0.943944,0,DECREASING,9,5.0,
נד_פז_סיירים_2, MTBE,-2.1894,0.0285677,1.16309,0,DECREASING,9,5.0,
נד_פז_סיירים_2,BENZENE,-1.72821,0.0839498,1.1554,0,DECREASING,9,5.0,
נד_פז_סיירים_2,DISSOLVED OXYGEN AS O2,2.1894,0.0285677,1.22209,0,INCREASING,9,5.0,
נד_פז_סיירים_2,ETHYL BENZENE,-0.628971,0.529368,0.173747,0,NONE,9,5.0,
נד_פז_סיירים_2,FIELD ELECTRICAL CONDUCTIVITY,-0.312772,0.754454,0.070738,0,NONE,9,5.0,
נד_פז_סיירים_2,PH MEASURED  IN FIELD,-0.376969,0.706197,0.152849,0,NONE,8,5.0,
נד_פז_סיירים_2,REDOX,1.35534,0.175308,0.668921,0,STABLE,9,5.0,
נד_פז_סיירים_2,TEMPERATURE CENTIGRADE,-0.938315,0.348083,1.18095,0,STABLE,9,5.0,
נד_פז_סיירים_2,TOLUENE,-0.978107,0.328022,0.110887,0,NONE,9,5.0,
נד_פז_סיירים_2,TURBIDITY NTU,-0.371154,0.710523,0.675725,0,STABLE,8,5.0,
נד_פז_סיירים_2,XYLENE,0.104257,0.916965,0.423996,0,STABLE,9,5.0,
נד_פז_סיירים_3, MTBE,1.72821,0.0839498,1.01947,0,INCREASING,9,5.0,
נד_פז_סיירים_3,BENZENE,2.02778,0.0425828,1.10581,0,INCREASING,9,5.0,
נד_פז_סיירים_3,DISSOLVED OXYGEN AS O2,1.98089,0.047604,1.11096,0,INCREASING,9,5.0,
נד_פז_סיירים_3,ETHYL BENZENE,-2.02778,0.0425828,0.904534,0,DECREASING,9,5.0,
נד_פז_סיירים_3,FIELD ELECTRICAL CONDUCTIVITY,-1.11346,0.26551,0.148624,0,NONE,8,5.0,
נד_פז_סיירים_3,PH MEASURED  IN FIELD,-0.125656,0.900004,0.376483,0,STABLE,8,5.0,
נד_פז_סיירים_3,REDOX,0.938315,0.348083,0.0677361,0,NONE,9,5.0,
נד_פז_סיירים_3,TEMPERATURE CENTIGRADE,-0.7298,0.465512,1.09617,0,STABLE,9,5.0,
